itemId,shopId,title,brand,cat_id,models_count,is_pre_order,price_min_twd,price_max_twd,price_mid_twd,discount_pct,shipping_fee_min_twd,is_free_shipping,is_service_by_shopee,rating_avg,rating_count,comment_count,liked_count,is_official_shop,shop_name,shop_location,shop_rating,shop_follower_count,shop_item_count,shop_response_rate,shop_response_time,is_shopee_verified,price_bucket,discount_band,rating_tier,engagement_tier,review_bucket
10048534458,134185104,【台灣現貨】化妝棉 600片 超薄化妝棉 化粧棉 卸妝棉 美甲卸裝 卸指甲油 敷臉化妝棉【QL002】,Unknown,100630,1,false,77.0,77.0,77.0,73.0,-1.0,false,false,4.973684310913086,152,148,63,false,【指選好物】指選好物 只選好物,新北市汐止區,4.906437873840332,44724,2465,100.0,6128,true,1. Under TWD 100,6. 50%+,1. Top Rated,4. Low Engagement,5. 50+
10076448186,29592472,簡單生活系列 18K口袋素描本 素描本 收納本 畫本 水彩本 速寫本 畫畫本 繪圖本 可收納 寫生 美術 學生 方便,Unknown,100638,2,false,80.0,80.0,80.0,0.0,6000000.0,false,false,0.0,0,0,0,false,好朋友文具,臺中市北屯區,4.9741010665893555,2169,454,57.0,0,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10090152490,82965805,【台灣現貨 24H】★抗氧化防潮PE膜首飾盒★【CanBuy】飾品收納盒 防氧化薄膜首飾收納盒 耳環展示盒 首飾盒 飾品,Unknown,100636,9,false,29.0,39.0,34.0,0.0,-1.0,false,false,5.0,1,1,0,false,CanBuy,新北市新店區,4.878856182098389,1574,1530,75.0,32152,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10118158344,14104607,Faber-Castell 德國輝柏 CLIC& GO可折疊伸縮水杯 洗筆筒 收納筆筒 單個『ART小舖』,FABER-CASTELL,100638,3,false,170.0,170.0,170.0,0.0,-1.0,false,false,5.0,9,9,15,false,ART小舖 專業美術用品,臺北市大安區,4.968841075897217,13369,1939,94.0,7020,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10123520292,4126911,🌸台灣現貨🌸  比男友還暖心 🤫 爾木萄 芒星乾髮帽 + 毛巾套組,AMORTALS 爾木萄,100636,1,false,210.0,210.0,210.0,0.0,-1.0,false,false,5.0,32,32,60,true,今天也要美美鴨,新北市泰山區,4.9705328941345215,365581,1546,100.0,3552,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
10123615168,387216043,🇹🇼鹿港現貨🇹🇼 臉盆掛鉤 收納架 毛巾掛鉤 掛架掛盆架 免釘無痕貼 衛生間置物 盆子收納勾 掛勾,Unknown,100636,1,false,15.0,15.0,15.0,0.0,-1.0,false,false,4.981481552124023,54,52,13,false,鹿港平價工廠,彰化縣鹿港鎮,4.880436897277832,8091,648,93.0,16998,true,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10131664102,38337427,"✨台灣現貨📦 旅行摺疊衣架 旅遊多用途小巧曬衣架 夾襪子 夾貼身衣物 #丹丹悅生活",Unknown,100636,4,false,39.0,39.0,39.0,0.0,-1.0,false,false,4.929577350616455,71,69,50,false,丹丹悅生活,臺中市梧棲區,4.953728199005127,58149,1714,89.0,8182,false,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10137538742,401768397,360度旋轉🔥旋轉收納盤【元氣小鋪&現貨附發票】旋轉置物架 多功能收納旋轉盤 調料收納架 化妝品收納盒 調料架 廚房收納,Unknown,100636,2,false,229.0,229.0,229.0,5.0,-1.0,false,false,4.840057373046875,694,685,289,false,🌞元氣小鋪🌞 家居百貨｜日用百貨批發｜美妝｜文具｜各種收納用品｜百貨用品,桃園市中壢區,4.892583847045898,54592,740,100.0,9315,true,2. TWD 100-499,2. 1-9%,1. Top Rated,3. Growing (100-499),5. 50+
10160318868,6350851,現貨 金鋼砂除鏽海綿,Unknown,100636,1,false,15.0,15.0,15.0,25.0,-1.0,false,false,5.0,6,5,2,false,CA  HOME 生活工坊,新北市新莊區,4.969511032104492,2856,204,79.0,3182,false,1. Under TWD 100,4. 20-29%,4. Average,4. Low Engagement,3. 5-19
10164325888,174330525,[ADAM] 金屬4座延長線 2M (ADPW-PS341) 露營裝備 動力線 電源線,ADAM,100637,3,false,899.0,899.0,899.0,0.0,0.0,false,false,5.0,10,10,44,true,OUTDOOR MAN 戶外用品店,臺南市東區,4.9730987548828125,44961,3709,55.0,6484,false,3. TWD 500-999,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10183188285,645203991,［Costco好市多代購］Nescafé 雀巢原味即溶咖啡粉,Nestle,100629,1,false,660.0,660.0,660.0,0.0,-1.0,false,false,5.0,8,8,7,false,［Costco 好市多商品代購］,桃園市平鎮區,4.972693920135498,1517,550,92.0,5566,false,3. TWD 500-999,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10188100112,599760703,GOGORO 碳纖維面板飾片 法國白字 viva mix gogoro 前飾片 GO2 前飾片 gogoro2,Unknown,100641,1,false,180.0,180.0,180.0,0.0,-1.0,false,false,5.0,2,2,0,false,狗伯電車配件 | 油電車配件專賣、車套訂製、外送裝備、機車改裝、各式配件,桃園市桃園區,4.934226989746094,10103,476,88.0,7965,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10199644595,2133400,正版品質【春聯 漲停板 祝福語 磁鐵冰箱貼】追花 吉祥話 新年 過年 磁鐵 冰箱磁鐵 年節氣氛 冰箱貼 磁吸,Unknown,100639,29,false,48.0,69.0,58.5,0.0,-1.0,false,false,4.9486403465271,331,317,316,false,◎追花TAIWAN -超取149免運，全館滿99元出貨,臺中市北區,4.968574047088623,76226,486,70.0,6623,true,1. Under TWD 100,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
10215921300,2134382,TAKARA TOMY※莉卡娃娃 Hello Kitty粉紅甜點屋※現貨,TAKARATOMY,100632,1,false,1499.0,1499.0,1499.0,0.0,0.0,false,false,5.0,1,1,8,false,珍珠皇后—小寶貝值得擁有最好的玩具,高雄市左營區,4.992425918579102,997,287,72.0,8273,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10242141850,3454026,CASIO石英錶 刻度指針錶 仕女氣質時尚 金色錶帶簡約風 韓風 生日情人節禮物 LTP-V005G LTP-V005G,CASIO 卡西歐,100534,7,false,879.0,1359.0,1119.0,0.0,-1.0,false,false,0.0,0,0,5,false,CASIO專賣 經緯度鐘錶 太陽眼鏡 卡西歐、JAGA捷卡、太陽眼鏡 掛鐘,彰化縣和美鎮,4.9550299644470215,63088,1092,97.0,10382,true,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10246220104,507897754,【生活選】第三代 太陽能爆閃燈 太陽能LED燈 警示燈 附強力磁鐵 貨車警示燈 邊燈 後尾燈 側燈 汽車貨【A176】,Unknown,100640,2,true,209.0,235.0,222.0,53.0,-1.0,false,false,5.0,9,9,6,false,生活選｜選生活,新北市永和區,4.906280040740967,6597,510,54.0,10266,false,2. TWD 100-499,6. 50%+,4. Average,4. Low Engagement,3. 5-19
10249357518,155802279,3M 653-3C 利貼便條紙 ／包,Unknown,100638,1,false,34.0,34.0,34.0,0.0,-1.0,false,false,5.0,1,1,0,false,薇薇安生活小舖,臺北市松山區,4.955871105194092,174,1207,43.0,6174,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10276724544,447417415,米諾諾硬毛清潔刷 去污刷 角落刷 隙縫刷,米諾諾,100636,1,false,59.0,59.0,59.0,0.0,-1.0,false,false,0.0,0,0,2,false,展旺大賣場(賣場低銷99元),臺中市北屯區,4.963441848754883,4604,2676,60.0,11437,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10294737949,19588541,💗爬不起來💗美國 Rep-Cal 鈣粉 維生素 有D3鈣粉 無D3鈣粉 爬蟲 守宮 蜥蜴 烏龜,Rep-Cal,100631,3,false,310.0,450.0,380.0,0.0,-1.0,false,false,4.979310512542725,145,143,51,false,💗爬不起來💗爬蟲用品小舖,新北市新店區,4.980285167694092,3293,75,34.0,12305,false,2. TWD 100-499,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10316586078,392433481,【旬】旬料理刀/P8-TDM-0701蔬果刀 調理刀  主廚刀  牛刀 文武刀,Unknown,100636,1,false,3450.0,3450.0,3450.0,0.0,0.0,false,false,0.0,0,0,1,false,刀剪的店 Dezen shop,臺中市西屯區,4.985876083374023,509,800,93.0,9512,false,"5. TWD 3,000-9,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10325445659,7307713,📣瘋狂水族📣 德國 德彩 Tetra T102 T104 T103 Min 熱帶魚薄片飼料 100ml 250ml,Tetra,100631,2,true,160.0,320.0,240.0,0.0,-1.0,false,false,0.0,0,0,0,false,"瘋狂水族大賣場(提供客訂,歡迎私訊.搜尋FB""瘋狂水族大賣場"")",臺北市松山區,4.957125186920166,1961,767,62.0,10556,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10337462345,98559028,德國BOSCH博世 金屬線鋸片 T118AF BIM雙金屬 金屬片 鐵片 線鋸機用 2608634505,BOSCH 博世,100636,1,false,300.0,300.0,300.0,30.0,-1.0,false,false,5.0,1,1,0,true,民權橋百貨 (專營大通世界級UHD連鎖經銷商),臺北市松山區,4.945237159729004,8179,1412,75.0,5735,false,2. TWD 100-499,5. 30-49%,3. Few Reviews,4. Low Engagement,2. 1-4
10339760464,44706416,『友誠藥局』 麥迪森 舒漾潤濕液 0.5ml*20支 玻尿酸舒潤液 0.5ml*20支,AiM 麥迪森,100001,2,false,200.0,220.0,210.0,0.0,-1.0,false,false,5.0,12,12,7,false,『友誠藥局』,臺中市豐原區,4.975735187530518,4431,719,77.0,11357,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10349118406,70259330,日本 精選 好物 掛勾 口罩 收納 生活 日用品 廚房 衛浴 預購,Unknown,100636,12,true,79.0,79.0,79.0,0.0,-1.0,false,false,5.0,1,1,10,false,日本代購好物零時差,新北市中和區,4.982558250427246,2104,77,86.0,3327,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10354108416,25880094,Faber-Castell輝柏 紅色系 水性彩色鉛筆-60色(115965),FABER-CASTELL,100638,1,false,1050.0,1050.0,1050.0,0.0,-1.0,false,false,0.0,0,0,0,false,SEstationery(新易）,臺北市萬華區,4.973002910614014,29677,3371,93.0,6365,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10364643769,17814904,【京工】田園蔬食粥(8入) - 京工蔬菜湯養生館,京工,100629,1,false,250.0,250.0,250.0,12.0,-1.0,false,false,5.0,108,105,29,true,京工蔬菜湯養生館,新北市中和區,4.96728515625,4277,100,57.0,0,false,2. TWD 100-499,3. 10-19%,1. Top Rated,4. Low Engagement,5. 50+
10382866182,128549370,★圈圈XX小舖★按壓中性筆 (0.5mm) 黑色 紅色 藍色 按壓式自動中性筆 大容量自動中性筆 原子筆 中性筆 文具,Unknown,100638,3,false,4.0,4.0,4.0,0.0,-1.0,false,false,4.923728942871094,118,118,7,false,🔥圈圈XX小舖🔥油漆工具/磁鐵/淨水過濾/水材配件,臺南市歸仁區,4.936488151550293,17291,448,91.0,5801,true,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10386850788,5585436,Chicco Kids寶貝桃果萃取順髮噴霧200ml 順髮噴霧 兒童順髮噴霧 桃果萃取,chicco,100632,1,false,330.0,330.0,330.0,0.0,-1.0,false,false,5.0,1,1,3,true,雙寶居家保健生活館,臺北市中山區,4.965749740600586,69632,2449,78.0,7555,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10390278453,1904194,高質感 加長升級 萬能拉鏈頭 修復萬能神器 外套靴子拉鍊頭 箱包拉鏈配件 萬用拉鏈頭 萬用拉鍊 拉鍊頭 可拆卸拉鍊頭,Unknown,100636,10,false,14.0,19.0,16.5,0.0,-1.0,false,false,4.960912227630615,307,301,219,false,😬熊水暢貨😬 免運 後背包 背包 側背包 錢包 長夾 女包男包,臺北市士林區,4.9165730476379395,36551,305,94.0,7051,false,1. Under TWD 100,1. No Discount,1. Top Rated,3. Growing (100-499),5. 50+
10395666944,165561816,香港B.Duck小黃鴨 按壓慣性車 【公司貨】熊娃的家☘️,B.duck,100632,1,false,299.0,299.0,299.0,0.0,-1.0,false,false,0.0,0,0,0,false,熊娃的家婦嬰用品☘️,臺南市北區,4.978381156921387,785,1069,85.0,10681,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10405255171,6440668,【現貨】Amiibo 薩爾達傳說 禦天之劍系列 薩爾達＆洛夫特鳥 Zelda & Loftwing,Unknown,100634,1,false,460.0,460.0,460.0,0.0,-1.0,false,false,4.925000190734863,40,40,26,true,玉山最低比價網,臺北市內湖區,4.959392070770264,8961,1323,98.0,6447,false,2. TWD 100-499,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
10407435314,448269768,【桂格】敏兒HA麥精五種水果配方(700g/罐)【媽媽寶寶婦嬰用品】,Unknown,100632,1,false,325.0,325.0,325.0,0.0,-1.0,false,false,0.0,0,0,1,false,媽媽寶寶婦嬰線上購物網,雲林縣斗六市,4.984614849090576,451,39,57.0,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10409580060,18494372,MAGICPRO PATHFINDER NA救星 高性能外掛電腦 適用BENZ E350 C300(w204),Unknown,100640,1,false,8000.0,8000.0,8000.0,0.0,0.0,false,false,0.0,0,0,3,false,phatmotorsports 汽車改裝精品選物所,彰化縣田尾鄉,4.988920211791992,528,433,53.0,3326,false,"5. TWD 3,000-9,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10411141075,2535982,全新配件組-小獅王辛巴 蘊蜜寬口奶瓶蝶型吸管組,Simba 小獅王辛巴,100632,1,false,66.0,66.0,66.0,0.0,-1.0,false,false,5.0,2,2,1,false,JUDY2202,新北市泰山區,4.965963840484619,1349,265,91.0,4143,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10419329206,3290463,【全新現貨】日本Eyeup 療癒系桌遊－小雞豆豆,eyeup,100639,1,false,550.0,550.0,550.0,0.0,-1.0,false,false,5.0,4,4,25,false,愛樂芬好物分享,臺北市內湖區,5.0,11,7,57.0,0,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10425206551,103093612,新品義大利葛林菲主食餐雞肉口味腎臟泌尿配方85ｇ效期2027.08,GREEN FISH 葛林菲,100631,4,false,44.0,62.0,53.0,0.0,-1.0,false,false,5.0,31,30,4,false,chen0908389308,臺北市松山區,4.976141929626465,261,141,41.0,6466,false,1. Under TWD 100,1. No Discount,2. Well Rated,4. Low Engagement,4. 20-49
10434554149,2793969,現貨e發票_美國 Voluspa 馬卡龍結婚禮品 無煙精油燭 罩香燭 香氛蠟燭 香氛  居家香氛【Q寶寶】,Voluspa,100636,12,false,490.0,880.0,685.0,0.0,-1.0,false,false,5.0,9,9,28,false,Q寶寶嚴選好物,新竹縣竹北市,4.972830772399902,56838,731,97.0,2397,false,3. TWD 500-999,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10438253771,9796364,✨現貨✨日本 SKATER 迪士尼 公主 手帕 擦手巾 毛巾 幼兒園 附收納罐 開學用品,Skater,100636,1,false,150.0,150.0,150.0,0.0,-1.0,false,false,0.0,0,0,5,false,💕🇯🇵LJ日本雜貨屋⛩💕,臺中市龍井區,4.9811248779296875,3408,133,34.0,53,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10468795966,67875652,<全新現貨>【PILOT】百樂 BL-G2-38 G2自動鋼珠筆 0.38,Unknown,100638,3,false,40.0,40.0,40.0,0.0,-1.0,false,false,5.0,5,5,2,false,<大學書城>,屏東縣屏東市,4.955687999725342,14939,31917,83.0,7896,true,1. Under TWD 100,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10476685446,447569207,KING TONY 專業級工具 75°雙梅扳手 30X32 KT19703032,KING TONY,100636,1,false,603.0,603.0,603.0,0.0,0.0,false,false,0.0,0,0,0,false,A.S.Tool 亞仕托 官方商城,新北市汐止區,4.965559959411621,16064,4831,67.0,5135,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10481605131,11062745,卡滋格子脆-鹽之花風味280g,Pop-Smile 卡滋爆米花,100629,1,false,139.0,139.0,139.0,0.0,-1.0,false,false,5.0,13,13,12,false,🌟好多事零食小鋪🌟,臺中市南屯區,4.979704856872559,794,13,45.0,11034,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10489890806,2567191,【寵物王國】CHARM野性魅力-幼犬配方 成犬配方 海陸龍蝦盛宴犬 340g / 1kg,CHARM 野性魅力,100631,10,false,216.0,728.0,472.0,0.0,10000000.0,false,false,0.0,0,0,1,false,✨寵物王國(104pet) ✨,,4.979829788208008,33481,1465,94.0,6005,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10508355661,3136161,●同央美術網購 德國 KUM 庫姆 Click-Snap K2 雙孔削筆器 顏色隨機 1028421削筆器 削鉛筆器 h,Unknown,100638,1,false,72.0,72.0,72.0,0.0,-1.0,false,false,5.0,12,12,6,false,同央美術網購,臺南市永康區,4.9646430015563965,45479,2585,95.0,6855,false,1. Under TWD 100,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10529584325,31517739,小鹿蔓蔓 兒童室內遊戲運動場 -專用滑梯 (天青藍)｜Mang Mang 兒童攀岩滑梯.溜滑梯,Mang Mang 小鹿蔓蔓,100632,1,false,2980.0,2980.0,2980.0,5.0,0.0,false,false,5.0,3,3,14,true,優寶貝親子購物網,高雄市鳳山區,4.9768171310424805,16927,1182,69.0,12026,false,"4. TWD 1,000-2,999",2. 1-9%,3. Few Reviews,4. Low Engagement,2. 1-4
10530684875,107889945,【蝦妹代購】3M UVA3000紫外線淨水器活性碳濾心 3CT-F031-5(通用S011淨水器濾心),3M,100010,1,false,2450.0,2450.0,2450.0,0.0,-1.0,false,false,5.0,4,4,3,false,【蝦妹代購】↖您的可愛小蝦妹上線啦~快來找我買東西↘,高雄市前鎮區,4.979643821716309,5172,278,62.0,12732,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10537531873,487611155,【盈億商行】天瓶工坊 4D 超強力 除垢 除油 纖潔巾 多功能 超細纖維 吸水巾 抹布 40x40cm HW-240,Unknown,100636,1,false,21.0,21.0,21.0,0.0,-1.0,false,false,4.9633026123046875,109,105,20,false,盈億五金商行（訂單滿99才有出貨！）,彰化縣大村鄉,4.9638471603393555,12155,691,89.0,6814,false,1. Under TWD 100,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10549051092,155802279,3M 683-4ABX 抽取式標籤,3M,100638,1,false,75.0,75.0,75.0,0.0,-1.0,false,false,0.0,0,0,0,false,薇薇安生活小舖,臺北市松山區,4.955871105194092,174,1207,43.0,6174,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10551092440,81260265,"含稅｜黑手牌 BH-402 台灣製造 8""鋼絲鉗 BH-402",BLACK HAND 黑手牌,100636,1,false,190.0,190.0,190.0,0.0,-1.0,false,false,0.0,0,0,0,false,Triools 五金,臺中市北屯區,4.969329833984375,2839,2336,83.0,8337,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10552305374,7537292,「和欣行」現貨、台灣製 六協 德國鋼 出骨刀 剃骨刀 刻骨刀 日式串燒 雞肉刀 骨透角 剃骨刀 剔骨刀 露營刀,六協,100636,5,false,465.0,465.0,465.0,0.0,6000000.0,false,false,5.0,3,3,12,false,和欣行專業料理刀具,彰化縣彰化市,4.975742816925049,11205,2054,68.0,8906,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10568730190,18490074,Hoda iPhone 13 系列 高透亮面 霧面 抗藍光 防窺 電競 AR抗反射 保護貼 玻貼 螢幕保護貼 玻璃貼,hoda 好貼,100013,21,true,590.0,890.0,740.0,0.0,-1.0,false,false,0.0,0,0,1,false,萊可瘋手機配件,臺南市安南區,4.961490154266357,17659,381,81.0,2416,true,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10573840089,28706135,EPSON LK-4WRN S654402 標籤帶(一般系列)白底紅字12mm,EPSON 愛普生,100644,1,false,399.0,399.0,399.0,0.0,10000000.0,false,false,0.0,0,0,0,true,eclife良興購物網 ,新北市新莊區,4.963831901550293,52480,2550,70.0,10673,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10583595887,258019910,【LIBERTY利百代】關防特大印台 LTP-XL 黑/藍/紅/紫/自填式無色,LIBERTY 利百代,100638,5,false,168.0,168.0,168.0,0.0,-1.0,false,false,5.0,1,1,0,false,新生活書局&流行館,新北市淡水區,4.982497215270996,4967,1103,82.0,12568,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10605332005,1012240,發票正版【五線譜】 不將就流行鋼琴曲優選集 原聲版流行歌曲鋼琴譜鋼琴曲譜書樂譜初學者入門教程,Unknown,100643,1,true,350.0,350.0,350.0,0.0,-1.0,false,false,4.9259257316589355,567,565,519,false,星星的秘密,新竹市東區,4.924376010894775,7006,179,57.0,0,false,2. TWD 100-499,1. No Discount,1. Top Rated,2. Popular (500-999),5. 50+
10613539180,1667439,歐樂B Glide 舒適深潔牙線 40公尺 X 7入,Unknown,100001,1,false,599.0,599.0,599.0,0.0,-1.0,false,false,4.0,1,1,2,false,蘋果日本代購,新北市板橋區,4.974376201629639,3364,757,91.0,9729,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10626510639,81443656,3M 3036-6PK OPP 透明膠帶/明霧膠帶/封箱膠帶 48mmX90Y 單個入,3M,100638,1,false,45.0,45.0,45.0,0.0,-1.0,false,false,5.0,5,5,0,false,糖萱文具專賣店,臺南市北區,4.969336986541748,293,1252,93.0,2576,false,1. Under TWD 100,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10636208744,9514493,外送員必備 真正防水腰包【現貨】戲水浮潛游泳防水包 玩水手機包 防水斜背包 胸前包 斜挎包 運動肩背包 單車包,Unknown,100533,5,false,149.0,299.0,224.0,0.0,-1.0,false,false,4.843930721282959,173,173,505,false,RareU company,臺中市大雅區,4.9332427978515625,6931,94,57.0,0,false,2. TWD 100-499,1. No Discount,1. Top Rated,2. Popular (500-999),5. 50+
10649721151,45225747,【King PLAZA】 SDI 手牌 1060 美角刀 圓角刀 圓角器 修角器 美勞 美工 顏色隨機,SDI 手牌,100638,1,false,105.0,105.0,105.0,30.0,-1.0,false,false,5.0,15,14,9,false,King PLAZA,高雄市大寮區,4.981311798095703,31568,2716,86.0,13101,true,2. TWD 100-499,5. 30-49%,4. Average,4. Low Engagement,3. 5-19
10663886951,457243627,台灣公司貨+發票 LED檯燈 護眼不閃頻 檯燈 摺疊檯燈 充電檯燈 桌燈 護眼檯燈 台燈 臺燈 燈具 生日禮物,Unknown,100636,8,false,289.0,289.0,289.0,22.0,-1.0,false,false,4.925792694091797,1388,1377,1367,false,朗德LIGHT+藝術燈飾館,新北市樹林區,4.921451091766357,52112,443,96.0,2438,true,2. TWD 100-499,4. 20-29%,1. Top Rated,1. Viral (1K+),5. 50+
10665073024,52755506,COX 超強力磁夾系列/卡,COX 三燕,100638,6,false,56.0,116.0,86.0,30.0,-1.0,false,false,0.0,0,0,0,false,中成文具有限公司,臺北市中山區,4.969006061553955,398,895,47.0,8743,false,1. Under TWD 100,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
10715292975,300573882,<麗文校園購> 女性與媒體再現-女性主義與社會建構論的觀點 林芳玫 9789577320599,麗文文化,100643,1,true,234.0,234.0,234.0,11.0,-1.0,false,false,5.0,1,1,0,false,麗文校園購,高雄市苓雅區,4.953307151794434,43280,25179,95.0,9608,false,2. TWD 100-499,3. 10-19%,3. Few Reviews,4. Low Engagement,2. 1-4
10715583963,63127545,鑫旺-海苔素香鬆 /600g  純素【德利素食】附電子發票,Unknown,100629,1,false,165.0,165.0,165.0,0.0,-1.0,false,false,5.0,19,19,13,false,德利素食買菜網,臺中市東區,4.956728935241699,22543,698,99.0,5694,false,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10722609936,182070139,公司貨 BD-100 日本製NT Cutter 美工刀片30度斜角(5片入)BD100手機 包膜用,NT Cutter,100638,1,false,46.0,46.0,46.0,0.0,-1.0,false,false,0.0,0,0,0,false,久吉文具批發館 含稅附發票,高雄市苓雅區,4.977924823760986,497,3183,78.0,6798,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
10727636658,464090163,台灣製 600ml 白博士 浴廁清潔劑 清新花果香 廚房清潔劑 輕甜石榴香 清潔劑,Unknown,100636,2,false,75.0,75.0,75.0,0.0,-1.0,false,false,5.0,4,4,3,false,酪梨商行-日常小店,臺中市北區,4.9500250816345215,988,2577,99.0,2107,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10729018281,270056236,現貨 麵包超人造型 鬆餅煎鍋 日本製  煎餅鍋 造型煎餅 平底鍋 麵包超人 煎鬆餅 鬆餅 麵包 鍋子 造型鍋子 日本進口,Unknown,100636,1,false,380.0,380.0,380.0,0.0,-1.0,false,false,4.666666507720947,6,6,11,false,貓 Meow ▪ 生活質感選物 ▪ 日本直送｜正品專賣,臺中市北區,4.970728874206543,15124,4039,82.0,9405,true,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10732003673,3308519,ONPRO UV-V1 USB充電式日風迷你吹吸兩用無線吸塵器-配件HEPA濾芯(原廠),ONPRO 鴻普光電,100010,1,false,139.0,139.0,139.0,0.0,-1.0,false,false,4.978494644165039,93,91,57,false,春成科技數位,高雄市大寮區,4.958127021789551,1486,340,60.0,7669,false,2. TWD 100-499,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
10743842773,85147090,[上手家居] 高壓噴壺 泡沫噴壺 噴瓶 澆花器 噴霧器 噴水壺 澆水壺 噴水器 泡沫噴瓶 澆花壺 氣壓噴壺,Unknown,100636,1,false,498.0,498.0,498.0,0.0,-1.0,false,false,5.0,6,4,3,false,上手家居｜Jouzu,高雄市仁武區,4.909804821014404,3882,838,74.0,6374,true,2. TWD 100-499,1. No Discount,4. Average,4. Low Engagement,3. 5-19
10747427614,3899520,Barebones 吊掛營燈 Edison Mini Lantern LIV-293 / 石灰色,Unknown,100637,5,false,1150.0,1150.0,1150.0,0.0,-1.0,false,false,5.0,1,1,2,false,LOWDEN 露營戶外用品台中館- 山姆店,臺中市太平區,4.941649913787842,6736,2227,79.0,9736,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
10749100279,155802279,3M 680-9 抽取式印刷標籤,3M,100638,1,false,94.0,94.0,94.0,0.0,-1.0,false,false,0.0,0,0,0,false,薇薇安生活小舖,臺北市松山區,4.955871105194092,174,1207,43.0,6174,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
