shopId,shopName,shop_location,shop_rating,shop_response_rate,shop_response_time,shop_follower_count,shop_item_count,shop_rating_good,shop_rating_normal,shop_rating_bad,is_official_shop,is_shopee_verified,positive_rating_pct,response_time_bucket,listing_count,avg_price_twd,avg_discount_pct,avg_product_rating,total_ratings,total_comments,total_likes,free_shipping_count,discounted_count,shopee_fulfilled_count,avg_models_count,free_shipping_rate,discount_rate,shopee_fulfilled_rate,total_engagement_score,shop_tier,follower_tier
21537849,便宜輕鬆購,彰化縣彰化市,4.951915740966797,92.0,5232,634,291,9369,70,25,false,false,99.0,2. 1-6 hours,1,6.0,0.0,5.0,32,32,22,1,0,0,4.0,100.0,0.0,0.0,86,3. Established,3. 100-999
21543206,❤雜貨拍賣❤,臺南市官田區,4.970588207244873,100.0,3170,21,177,208,1,0,false,false,99.52,1. Under 1 hour,1,120.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
21576627,藍貓文具百貨公司【喵喵外星人】BlueCat,新北市五股區,4.9658331871032715,75.0,7095,290,736,3322,10,11,false,false,99.37,2. 1-6 hours,1,63.0,0.0,0.0,0,0,0,0,0,0,14.0,0.0,0.0,0.0,0,3. Established,3. 100-999
21580088,文文商行.,臺南市中西區,4.970739841461182,57.0,0,621,599,6222,20,5,false,false,99.6,1. Under 1 hour,1,50.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,3. 100-999
21617687,哇塞哇塞小鋪,桃園市中壢區,4.8598127365112305,59.0,11548,491,4697,325,12,3,false,false,95.59,2. 1-6 hours,1,746.0,23.0,0.0,0,0,0,0,1,0,85.0,0.0,100.0,0.0,0,3. Established,3. 100-999
21626323,優美Eby購物,桃園市蘆竹區,4.857909202575684,91.0,19158,91,5000,385,6,8,false,false,96.49,2. 1-6 hours,2,300.0,50.0,0.0,0,0,0,0,2,0,7.0,0.0,100.0,0.0,0,3. Established,4. < 100
21659810,珊珊優選生活館,桃園市蘆竹區,4.844636917114258,100.0,2945,237,4982,1256,34,26,false,false,95.44,1. Under 1 hour,1,248.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,3. Established,3. 100-999
21663919,kitty日韓泰台正品美妝居家代理生活館,新竹縣竹北市,4.952940940856934,57.0,0,218,75,87,0,0,false,false,100.0,1. Under 1 hour,1,540.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,3. 100-999
21679797,莚選手創☘️生活選物,新北市三重區,4.950616836547852,100.0,5465,62,60,164,1,0,false,false,99.39,2. 1-6 hours,1,200.0,0.0,5.0,6,6,14,0,0,0,7.0,0.0,0.0,0.0,26,3. Established,4. < 100
21688368,洒落森林 鞋館,臺南市中西區,4.974254131317139,93.0,4940,3470,547,2698,5,0,true,false,99.82,2. 1-6 hours,1,1980.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1. Official,"2. 1,000-9.999"
21696153,利札特工具,新竹縣竹北市,4.949977874755859,100.0,4855,2779,854,43120,298,46,false,false,99.21,2. 1-6 hours,1,180.0,0.0,4.98,58,58,25,0,0,0,4.0,0.0,0.0,0.0,141,2. Power Seller,"2. 1,000-9.999"
21740937,飛登科技◄►PHILDOM,臺中市東區,4.975567817687988,83.0,10655,2704,89,4766,7,1,true,false,99.83,2. 1-6 hours,1,8490.0,8.0,5.0,4,4,4,0,1,0,2.0,0.0,100.0,0.0,12,1. Official,"2. 1,000-9.999"
21752840,qq00096824,臺中市西區,5.0,57.0,0,49,60,52,0,0,false,false,100.0,1. Under 1 hour,1,250.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,4. < 100
21755191,qoo345,臺北市中正區,4.9738898277282715,72.0,3170,75,273,780,4,2,false,false,99.24,1. Under 1 hour,1,60.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
21790980,MY選物💫,新北市新莊區,4.949438095092773,68.0,9811,141,145,544,6,0,false,false,98.91,2. 1-6 hours,3,1283.0,33.33,0.0,0,0,0,0,2,0,1.7,0.0,66.67,0.0,0,3. Established,3. 100-999
21807369,tw7190_33953,臺北市大安區,4.975615978240967,60.0,13621,2302,221,7903,28,1,false,false,99.63,2. 1-6 hours,1,97.0,0.0,5.0,1,1,2,0,0,0,1.0,0.0,0.0,0.0,4,2. Power Seller,"2. 1,000-9.999"
21817564,3Q購,臺中市西屯區,4.9454569816589355,80.0,12659,8030,254,18457,127,46,false,false,99.07,2. 1-6 hours,1,1320.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
21837685,台灣賣家｜安康藥妝Ankangstore｜美妝保健｜醫療器材｜營養品,臺中市大雅區,4.961792945861816,58.0,11144,5662,897,9942,42,17,false,false,99.41,2. 1-6 hours,1,950.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
21862630,❤️恆誠精選❤️,桃園市蘆竹區,4.929675102233887,94.0,11776,404,1648,1932,32,5,false,false,98.12,2. 1-6 hours,1,32.0,0.0,0.0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0,3. Established,3. 100-999
21877682,日貨批發 日本進口 平行輸入 正版商品,桃園市桃園區,4.972280979156494,100.0,27,124,4339,469,2,1,false,false,99.36,1. Under 1 hour,2,212.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
21919319,k163875,苗栗縣三義鄉,5.0,57.0,0,118,25,7,0,0,false,false,100.0,1. Under 1 hour,1,150.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,3. 100-999
21946880,喵喵福利社,新北市泰山區,4.967135906219482,57.0,0,352,222,435,1,0,false,false,99.77,1. Under 1 hour,3,1193.0,0.0,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,3. Established,3. 100-999
21973989,willie1222,新竹市北區,4.850394248962402,67.0,7899,27,3,151,2,3,false,false,96.79,2. 1-6 hours,1,700.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,4. < 100
21980610,威將坊獠牙,新北市板橋區,4.958630084991455,70.0,2884,795,45,1803,10,4,false,false,99.23,1. Under 1 hour,1,30.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
21992758,鑫鎧棋建材有限公司,新北市汐止區,4.933332920074463,86.0,4090,702,721,200,0,2,false,false,99.01,2. 1-6 hours,1,220.0,0.0,0.0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,2,3. Established,3. 100-999
22005689,Speedmoto汽機車生活百貨優購網🏁手機架/鈦合金螺絲/車牌框/寵物用品,高雄市大寮區,4.890389919281006,66.0,10704,26381,2518,171549,3212,1267,false,false,97.46,2. 1-6 hours,1,150.0,0.0,4.45,11,11,9,0,0,0,1.0,0.0,0.0,0.0,31,2. Power Seller,"1. 10,000+"
22014590,成功資訊 辦公設備 墨水匣 碳粉匣 色帶 指紋機 打卡鐘 印表機 出單機 碎紙機 掃描器 護貝機 06-2496719,臺南市仁德區,4.964645862579346,65.0,15071,129,163,597,2,0,false,false,99.67,2. 1-6 hours,1,1150.0,0.0,0.0,0,0,3,0,0,0,4.0,0.0,0.0,0.0,3,3. Established,3. 100-999
22015337,米之城網路商城,新北市蘆洲區,4.882670879364014,57.0,0,96,0,552,8,6,false,false,97.53,1. Under 1 hour,1,1120.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
22034774,臉舒生活家,臺南市西港區,4.972516059875488,100.0,6253,19015,423,208337,664,184,false,true,99.59,2. 1-6 hours,1,45.0,0.0,0.0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,1,2. Power Seller,"1. 10,000+"
22054614,5IP8居家生活館,臺中市烏日區,4.946359157562256,67.0,6072,182066,1836,210201,1637,395,true,false,99.04,2. 1-6 hours,2,662.5,0.0,0.0,0,0,2,0,0,0,3.5,0.0,0.0,0.0,2,1. Official,"1. 10,000+"
22064403,LITTLE BABY  | 婦嬰．生活．寵物,臺南市東區,5.0,93.0,9846,75,497,114,0,0,false,false,100.0,2. 1-6 hours,1,59.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,3. Established,4. < 100
22089746,好命寵物 - 全館現貨,臺中市大里區,4.956655025482178,100.0,3581,42626,335,90169,621,111,false,true,99.19,1. Under 1 hour,1,36.0,11.0,4.93,329,324,29,0,1,0,3.0,0.0,100.0,0.0,682,2. Power Seller,"1. 10,000+"
22097357,tw5665_23922,,4.980952262878418,20.0,26,21,150,105,1,0,false,false,99.06,1. Under 1 hour,1,1255.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
22180441,奇頁事務所 Unique Page Atelier,,4.954673767089844,82.0,735,31,325,354,3,1,false,false,98.88,1. Under 1 hour,1,75.0,0.0,5.0,6,6,6,0,0,0,18.0,0.0,0.0,0.0,18,3. Established,4. < 100
22203986,史代新文具,臺北市內湖區,4.9624409675598145,75.0,5977,10651,4012,35053,171,60,false,false,99.35,2. 1-6 hours,1,51.0,6.0,5.0,1,1,0,0,1,0,1.0,0.0,100.0,0.0,2,2. Power Seller,"1. 10,000+"
22318247,噗噗の小舖,新竹縣湖口鄉,4.99393892288208,100.0,5327,16,66,171,0,0,false,false,100.0,2. 1-6 hours,1,235.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,3. Established,4. < 100
22322713,VO17 愛你一起 未滿49不出貨！,桃園市蘆竹區,4.941249847412109,100.0,4291,5625,466,22749,227,54,false,true,98.78,2. 1-6 hours,1,19.0,61.0,4.85,109,108,63,0,1,0,54.0,0.0,100.0,0.0,280,2. Power Seller,"2. 1,000-9.999"
22323462,伊綺買批發團購,新北市新店區,4.981818199157715,93.0,6043,144,239,109,1,0,false,false,99.09,2. 1-6 hours,2,63.5,0.0,2.5,1,1,0,0,0,0,4.5,0.0,0.0,0.0,2,3. Established,3. 100-999
22346329,放瘋遊樂電玩,桃園市桃園區,4.970588207244873,93.0,3702,329,471,1212,3,4,false,false,99.43,2. 1-6 hours,1,3775.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
22347236,ToyDreams,臺北市文山區,4.990932941436768,82.0,13006,12257,1882,24523,13,3,false,false,99.93,2. 1-6 hours,1,3350.0,0.0,5.0,7,7,16,0,0,0,2.0,0.0,0.0,0.0,30,2. Power Seller,"1. 10,000+"
22368191,小萌娃嬰童館,新北市新店區,4.975988864898682,80.0,353,313,96,746,2,0,false,false,99.73,1. Under 1 hour,1,58.0,0.0,5.0,5,5,1,0,0,0,4.0,0.0,0.0,0.0,11,3. Established,3. 100-999
22449004,天惠百貨屋,桃園市蘆竹區,4.8889479637146,89.0,5542,1768,4633,1853,42,10,false,false,97.27,2. 1-6 hours,1,188.0,0.0,5.0,2,2,3,0,0,0,18.0,0.0,0.0,0.0,7,2. Power Seller,"2. 1,000-9.999"
22494925,賣賣一些小東西,新北市三峽區,4.967893123626709,93.0,1848,3750,151,5396,26,8,false,false,99.37,1. Under 1 hour,1,1600.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
22528201,優日貨本舖,新北市汐止區,4.945079803466797,81.0,11323,79677,2084,352167,2457,1509,false,false,98.89,2. 1-6 hours,2,74.5,0.0,3.96,241,241,61,0,0,0,1.0,0.0,0.0,0.0,543,2. Power Seller,"1. 10,000+"
22529101,盼盼旗艦生活館,基隆市中正區,4.771340847015381,57.0,0,1592,1,624,24,15,false,false,94.12,1. Under 1 hour,1,68.0,0.0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,3. Established,"2. 1,000-9.999"
22530381,環球購物·旗艦店,新北市樹林區,4.886319160461426,100.0,7040,10648,191,32928,647,264,false,false,97.31,2. 1-6 hours,1,97.0,77.0,4.87,945,945,470,0,1,0,7.0,0.0,100.0,0.0,2360,2. Power Seller,"1. 10,000+"
22566971,JF生活電工場,臺中市北屯區,4.950142860412598,74.0,11510,5655,1709,136455,952,241,false,true,99.13,2. 1-6 hours,2,487.5,30.5,2.4,52,52,36,0,2,0,1.0,0.0,100.0,0.0,140,2. Power Seller,"2. 1,000-9.999"
22621384,真合貿易有限公司 / 佑昇音響,臺北市中正區,4.974506855010986,90.0,5633,1406,6971,14776,48,10,false,true,99.61,2. 1-6 hours,1,75.0,0.0,5.0,4,3,3,0,0,0,1.0,0.0,0.0,0.0,10,2. Power Seller,"2. 1,000-9.999"
22663863,orich 24 H 購物  . 24H購物,新北市板橋區,4.938327789306641,57.0,0,210,526,2002,13,11,false,false,98.82,1. Under 1 hour,1,199.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
22672870,Home日本🇯🇵代購,高雄市仁武區,4.986126899719238,57.0,0,268,102,892,0,0,false,false,100.0,1. Under 1 hour,1,225.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
22682650,百貨大賣場 🚚可開發票🚚工廠直銷 （百貨應有盡有）,桃園市蘆竹區,4.904299736022949,69.0,9141,232,4923,727,13,0,false,false,98.24,2. 1-6 hours,1,114.0,0.0,0.0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,0,3. Established,3. 100-999
22688635,［隨便屋 日本雜貨］,高雄市小港區,4.956250190734863,57.0,0,62,99,159,0,1,false,false,99.38,1. Under 1 hour,1,340.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,4. < 100
22707877,Take What You Want,桃園市中壢區,4.954761981964111,67.0,9506,265,28,1321,16,0,false,false,98.8,2. 1-6 hours,1,75.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
22708006,熊熊來店🐶,宜蘭縣宜蘭市,4.9270920753479,95.0,4230,54653,674,124326,1399,238,false,true,98.7,2. 1-6 hours,1,299.0,0.0,4.94,1467,1424,893,0,0,0,20.0,0.0,0.0,0.0,3784,2. Power Seller,"1. 10,000+"
22725020,★釣具商城★ 期待能有機會為您服務哦!!,,4.953441143035889,20.0,8965,108,143,506,4,1,false,false,99.02,2. 1-6 hours,1,200.0,0.0,5.0,3,3,1,0,0,0,1.0,0.0,0.0,0.0,7,3. Established,3. 100-999
22726200,♥彩生百貨♥,臺中市北屯區,4.944427967071533,97.0,11937,7750,425,28218,287,52,false,true,98.81,2. 1-6 hours,1,199.0,23.0,4.97,1311,1308,608,0,1,0,2.0,0.0,100.0,0.0,3227,2. Power Seller,"2. 1,000-9.999"
22742792,🐈『㊆㊆犬貓館』🐕‍🦺,新北市新莊區,4.955502033233643,97.0,6353,3354,1191,8671,41,37,false,false,99.11,2. 1-6 hours,11,453.45,1.27,0.45,1,1,0,0,7,0,6.3,0.0,63.64,0.0,2,2. Power Seller,"2. 1,000-9.999"
22756381,那個釣具店/那個蝦學院/龍膽蓮花俱樂部,臺中市南屯區,4.979060173034668,84.0,9435,2549,146,8130,22,5,false,false,99.67,2. 1-6 hours,1,240.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,2. Power Seller,"2. 1,000-9.999"
22758626,B&C出清賣場,新北市新店區,4.984496116638184,67.0,10448,76,306,262,1,0,false,false,99.62,2. 1-6 hours,1,560.0,0.0,5.0,7,7,15,0,0,0,1.0,0.0,0.0,0.0,29,3. Established,4. < 100
22758645,🚚🚚天天出貨 💚~好~美~生活美妝小舖💚,新北市汐止區,4.964371204376221,100.0,4616,637,605,10061,48,17,false,false,99.36,2. 1-6 hours,1,249.0,0.0,5.0,29,29,14,0,0,0,6.0,0.0,0.0,0.0,72,3. Established,3. 100-999
22784521,Tinkle旗艦店,桃園市蘆竹區,4.956707954406738,87.0,9499,662,183,2391,15,5,false,false,99.17,2. 1-6 hours,1,57.0,60.0,0.0,0,0,0,0,1,0,2.0,0.0,100.0,0.0,0,3. Established,3. 100-999
22790824,園林園藝五金生活館,桃園市蘆竹區,4.879683971405029,99.0,2293,102,4417,504,6,6,false,false,97.67,1. Under 1 hour,2,2879.5,1.0,0.0,0,0,0,0,2,0,2.0,0.0,100.0,0.0,0,3. Established,3. 100-999
22857082,萱寶貝文具大賣場,臺中市北屯區,4.968857765197754,56.0,3051,294,813,290,2,0,false,false,99.32,1. Under 1 hour,1,32.0,0.0,0.0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0,3. Established,3. 100-999
22873446,satanrita,臺中市沙鹿區,4.947196006774902,94.0,4383,443,291,2202,16,7,false,false,98.97,2. 1-6 hours,1,910.0,0.0,5.0,5,5,44,0,0,0,4.0,0.0,0.0,0.0,54,3. Established,3. 100-999
22897618,森林購物-每天出貨、隔日到貨！全網最便宜 居家百貨 收納 濕紙巾 清潔用品 口罩,新北市樹林區,4.863202095031738,72.0,9199,17081,581,56265,1256,638,false,false,96.74,2. 1-6 hours,1,7.0,89.0,5.0,5,5,0,0,1,0,1.0,0.0,100.0,0.0,10,2. Power Seller,"1. 10,000+"
22904011,小老闆五金行,高雄市三民區,4.960518836975098,57.0,0,544,256,1931,18,1,false,false,99.03,1. Under 1 hour,1,50.0,0.0,5.0,13,13,5,0,0,0,9.0,0.0,0.0,0.0,31,3. Established,3. 100-999
23017666,孕時尚穿搭館【品質第一】,桃園市蘆竹區,4.728132247924805,98.0,2306,1865,4993,4006,176,123,false,false,93.05,1. Under 1 hour,1,555.0,42.0,0.0,0,0,0,0,1,0,3.0,0.0,100.0,0.0,0,3. Established,"2. 1,000-9.999"
23021274,🎁 牽手禮品專賣店 🤝,臺中市東區,4.895801067352295,96.0,3094,14478,2232,58297,1105,264,false,false,97.71,1. Under 1 hour,1,199.0,0.0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,2. Power Seller,"1. 10,000+"
23063669,🎁小西——包裝與禮物,彰化縣線西鄉,4.931422233581543,100.0,6934,10669,345,51382,608,173,false,true,98.5,2. 1-6 hours,1,27.0,46.0,4.97,32,32,0,0,1,0,6.0,0.0,100.0,0.0,64,2. Power Seller,"1. 10,000+"
23103030,哈尼哈尼hanihani,桃園市蘆竹區,4.849112033843994,68.0,7658,819,4725,2679,83,27,false,false,96.06,2. 1-6 hours,1,121.0,0.0,0.0,0,0,0,0,0,0,63.0,0.0,0.0,0.0,0,3. Established,3. 100-999
23109065,吉樂芙_小舖,新北市土城區,4.969948768615723,95.0,7801,5541,401,5783,19,4,false,false,99.6,2. 1-6 hours,1,49.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
23156373,APPE STORE,臺北市大安區,4.970672130584717,100.0,9049,5323,639,60301,200,26,false,true,99.63,2. 1-6 hours,1,1525.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
23160326,-MINISHOP-,臺中市中區,4.908766746520996,96.0,9636,1023,542,9449,128,35,false,true,98.3,2. 1-6 hours,2,494.5,1.0,2.5,4,4,4,0,2,0,1.5,0.0,100.0,0.0,12,2. Power Seller,"2. 1,000-9.999"
23238196,tp19951127,新北市板橋區,4.958678245544434,57.0,0,255,508,243,0,0,false,false,100.0,1. Under 1 hour,2,85.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
23249733,☆ SUNDAY ☆ 星騎天工作室 ☆,桃園市龍潭區,4.971697807312012,,0,252,179,334,0,0,false,false,100.0,1. Under 1 hour,1,299.0,0.0,0.0,0,0,2,1,0,0,1.0,100.0,0.0,0.0,2,3. Established,3. 100-999
23258871,mj2164755,雲林縣斗六市,4.958715915679932,100.0,2842,34,164,220,1,1,false,false,99.1,1. Under 1 hour,1,350.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
23340415,MUZI木子生活館,桃園市中壢區,4.834411144256592,74.0,16267,5482,262,3171,116,28,false,false,95.66,2. 1-6 hours,1,198.0,0.0,0.0,0,0,0,0,0,0,18.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
23354926,由家麗生活館,彰化縣彰化市,4.9389801025390625,99.0,3735,95,167,1134,15,0,false,false,98.69,2. 1-6 hours,1,139.0,0.0,5.0,5,5,1,0,0,0,4.0,0.0,0.0,0.0,11,3. Established,4. < 100
23372967,棠森好物選,高雄市鳳山區,4.972332000732422,95.0,1612,119,85,265,0,0,false,false,100.0,1. Under 1 hour,1,1120.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,3. Established,3. 100-999
23409072,YHO行動商城,臺中市南屯區,4.927399158477783,72.0,14129,1163,2540,5536,60,21,false,false,98.56,2. 1-6 hours,1,640.0,0.0,0.0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
23428697,拾運百貨商店,桃園市蘆竹區,4.845480918884277,84.0,4546,314,3017,1336,43,18,false,false,95.63,2. 1-6 hours,1,65.0,50.0,0.0,0,0,0,0,1,0,52.0,0.0,100.0,0.0,0,3. Established,3. 100-999
23437158,Lin Lin silicone,新竹縣湖口鄉,5.0,57.0,0,2,8,3,0,0,false,false,100.0,1. Under 1 hour,1,99.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
23459139,turtle223,高雄市苓雅區,4.981818199157715,80.0,4035,1246,205,165,1,0,false,false,99.4,2. 1-6 hours,1,1380.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
23470596,（現貨市集）瑜珈 健身 重訓 按摩 肌肉放鬆 居家健身 生活小物 運動,臺中市豐原區,4.936889171600342,90.0,4235,52487,538,143028,1305,161,false,true,98.99,2. 1-6 hours,1,750.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"1. 10,000+"
23528293,愛塔不理aitabuli,高雄市鳳山區,4.6666669845581055,34.0,1489,7,8,19,1,1,false,false,90.48,1. Under 1 hour,1,1200.0,0.0,3.0,1,1,1,0,0,0,2.0,0.0,0.0,0.0,3,3. Established,4. < 100
23596189,FAYFAYGemma.,桃園市大園區,4.851280212402344,91.0,6909,3047,3902,13784,381,90,false,false,96.7,2. 1-6 hours,1,197.0,54.0,0.0,0,0,0,0,1,0,35.0,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
23658283,阿北童書,新竹市東區,4.982234001159668,57.0,0,102,146,414,0,0,false,false,100.0,1. Under 1 hour,1,105.0,0.0,5.0,1,1,2,0,0,0,8.0,0.0,0.0,0.0,4,3. Established,3. 100-999
23710499,威威五金 「發票隨貨附」,高雄市林園區,4.963992118835449,62.0,7746,11854,4638,64644,303,62,false,false,99.44,2. 1-6 hours,2,499.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"1. 10,000+"
23753122,i-life 愛生活3C生活百貨,新北市永和區,4.925919055938721,73.0,10749,1785,917,25474,267,79,false,false,98.66,2. 1-6 hours,3,549.0,22.67,0.0,0,0,1,0,3,0,1.3,0.0,100.0,0.0,1,2. Power Seller,"2. 1,000-9.999"
23761238,宇懋｜協飛購物商城,,,57.0,0,2,4,0,0,0,false,false,,1. Under 1 hour,1,220.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,4. General,4. < 100
23796547,RITA小舖,彰化縣彰化市,4.963711738586426,98.0,2611,5517,372,4132,14,3,false,false,99.59,1. Under 1 hour,2,209.0,0.0,5.0,5,5,1,0,0,0,2.5,0.0,0.0,0.0,11,2. Power Seller,"2. 1,000-9.999"
23803093,✿小妤媽✿婦嬰用品,,4.975515842437744,57.0,0,2345,0,6770,23,2,false,false,99.63,1. Under 1 hour,1,129.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,2. Power Seller,"2. 1,000-9.999"
23854161,pypychengd,臺南市安南區,4.9811320304870605,57.0,0,32,113,107,0,0,false,false,100.0,1. Under 1 hour,1,57800.0,0.0,0.0,0,0,3,1,0,0,1.0,100.0,0.0,0.0,3,3. Established,4. < 100
23865848,MQ優品生活館,臺中市北屯區,4.81780481338501,99.0,6132,404,4451,477,10,12,false,false,95.59,2. 1-6 hours,1,188.0,0.0,0.0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0,3. Established,3. 100-999
23962455,GRAMAS 台灣官方旗艦店,臺北市南港區,4.933405876159668,13.0,7334,5667,85,925,11,2,false,false,98.61,2. 1-6 hours,2,1430.0,8.0,0.0,0,0,0,0,2,0,2.5,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
23964666,❤️景明万象全屋定制❤️,新北市樹林區,4.919255256652832,88.0,11285,585,4911,334,6,1,false,false,97.95,2. 1-6 hours,1,10676.0,7.0,0.0,0,0,0,0,1,0,26.0,0.0,100.0,0.0,0,3. Established,3. 100-999
24019543,穆拉德一氧化氮 - 搶救健康台,臺中市南屯區,4.971611976623535,100.0,4554,153013,109,44524,140,49,false,false,99.58,2. 1-6 hours,1,980.0,0.0,5.0,8,8,9,0,0,0,1.0,0.0,0.0,0.0,25,2. Power Seller,"1. 10,000+"
24022603,隔壁鄰居x居家生活館,新北市永和區,4.828090190887451,57.0,0,1396,891,5776,169,50,false,false,96.35,1. Under 1 hour,1,409.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
24032662,"三五商行 #日本外匯家電雜貨 #庫存品專賣",高雄市鳥松區,4.925076007843018,78.0,12468,2776,284,2952,33,9,false,false,98.6,2. 1-6 hours,1,499.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
24055442,easonwu17,桃園市蘆竹區,4.909090995788574,98.0,4701,291,4999,644,9,8,false,false,97.43,2. 1-6 hours,1,1535.0,20.0,0.0,0,0,0,0,1,0,8.0,0.0,100.0,0.0,0,3. Established,3. 100-999
24087562,聖慈堂佛教文物流通處,新北市淡水區,4.959499835968018,87.0,4054,3994,868,11286,66,28,false,false,99.17,2. 1-6 hours,1,300.0,0.0,5.0,17,15,10,0,0,0,1.0,0.0,0.0,0.0,42,2. Power Seller,"2. 1,000-9.999"
24116459,丁丁藥局 ,高雄市鳥松區,4.974613189697266,64.0,8803,17052,1452,68357,167,35,false,false,99.71,2. 1-6 hours,3,504.0,0.0,3.33,5,5,1,0,0,0,1.3,0.0,0.0,0.0,11,2. Power Seller,"1. 10,000+"
24136691,奇皮美式賣場-中壢店,桃園市中壢區,4.962865829467773,80.0,7696,1555,690,3497,19,4,false,false,99.35,2. 1-6 hours,1,329.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
24175032,黑白馬的白馬,新北市板橋區,4.964856147766113,89.0,9041,1004,537,13667,61,14,false,false,99.45,2. 1-6 hours,3,112.67,0.0,5.0,16,16,11,0,0,0,2.0,0.0,0.0,0.0,43,2. Power Seller,"2. 1,000-9.999"
24209042,福吉生活｜想到福吉・買到便宜,新北市三重區,4.959920883178711,96.0,4144,7344,658,21233,96,33,false,false,99.4,2. 1-6 hours,1,175.0,0.0,5.0,5,5,4,0,0,0,17.0,0.0,0.0,0.0,14,2. Power Seller,"2. 1,000-9.999"
